file_hash	file_count	total_disk_usage_value	total_disk_usage_unit	total_disk_usage	single_disk_usage_value	single_disk_usage_unit	single_disk_usage	filepaths	date	path	username	file	ext	filename
301ec5060085544df1578a5a087c99f3#bdb7e248067e062393606114f8b4c6ea	7	644.28	GiB	644.28 GiB	92.04	GiB	92.04 GiB	/data/CCBR/projects/ccbr1039/paired_combined/depth_experiment_1/bams/Gp3_Id1KO_LK.bam;/data/CCBR/projects/ccbr1039/paired_combined/depth_experiment_2/bams/Gp3_Id1KO_LK.bam;/data/CCBR/projects/ccbr1039/paired_combined/depth_experiment_4/bams/Gp3_Id1KO_LK.bam;/data/CCBR/projects/ccbr1039/paired_combined/depth_experiment_5/bams/Gp3_Id1KO_LK.bam;/data/CCBR/rawdata/ccbr1039/2/Analysis_HKV23DRXX/Sample_Gp3_Id1KO_LK/Gp3_Id1KO_LK.bam;/data/CCBR/rawdata/ccbr1039/combined_1_2/bams/Gp3_Id1KO_LK.bam;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/bams/Gp3_Id1KO_LK.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
a873be5b445d65394f2e2e5acbe4055f#353ca45f783a5b08b5f76ddc2d5cb34d	3	227.38	GiB	227.38 GiB	75.79	GiB	75.79 GiB	/data/CCBR/rawdata/ccbr1039/20211202_DN/pipeline/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R2_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
290f42babc8610fb978653247290cf6b#4edc9290878811629ce310b4ae26b5e2	3	218.63	GiB	218.63 GiB	72.88	GiB	72.88 GiB	/data/CCBR/rawdata/ccbr1039/20211202_DN/pipeline/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Sample_4_Gp2_Tet2KO_LK_S2_R1_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
646014e3c5c73cbcb3c6311a45eb6449#7720754b5e0656589a35e91e27c29ed2	3	215.92	GiB	215.92 GiB	71.97	GiB	71.97 GiB	/data/CCBR/rawdata/ccbr1039/20211202_DN/pipeline/fastq/Sample_2_Gp1_WT_LK_S1_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Sample_2_Gp1_WT_LK_S1_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Sample_2_Gp1_WT_LK_S1_R2_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
9c028503bd9cf56b0caf17d6a8ef37e1#bfc4a8d72738073da8c8c25e94977bd0	3	207.87	GiB	207.87 GiB	69.29	GiB	69.29 GiB	/data/CCBR/rawdata/ccbr1039/20211202_DN/pipeline/fastq/Sample_2_Gp1_WT_LK_S1_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Sample_2_Gp1_WT_LK_S1_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Sample_2_Gp1_WT_LK_S1_R1_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
133530e4d3ea3023fbf1a955542f3c4c#a2d83e48e36885790a521bfebc18c9d3	2	151.23	GiB	151.23 GiB	75.61	GiB	75.61 GiB	/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Gp4_dKO_LK_S2_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Gp4_dKO_LK_S2_R2_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
e8a05870c103bfb8b1d6fbf54da2563f#44a128fe7ed192b845410c31ac6291f7	2	145.71	GiB	145.71 GiB	72.85	GiB	72.85 GiB	/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Gp4_dKO_LK_S2_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Gp4_dKO_LK_S2_R1_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
acfa0f95bc2db1ddc82a92317ab81ac4#f443d627f341e12eced50dea8a62c576	2	136.68	GiB	136.68 GiB	68.34	GiB	68.34 GiB	/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Gp3_Id1KO_LK_S1_R2_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Gp3_Id1KO_LK_S1_R2_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
8b3b55808572188b39f1a92576154381#efc725bfd2edb02d92d2646976cf6b0e	2	129.03	GiB	129.03 GiB	64.52	GiB	64.52 GiB	/data/CCBR/rawdata/ccbr1039/combined_1_2/fastq/Gp3_Id1KO_LK_S1_R1_001.fastq.gz;/data/CCBR/rawdata/ccbr1039/combined_1_2_3/fastq/Gp3_Id1KO_LK_S1_R1_001.fastq.gz	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
4c490ea3b875a1f4a36bcecddddb3e56#9f3e43d067e21fe5e3f2a4caa8951546	7	104.97	GiB	104.97 GiB	15	GiB	15.00 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-0/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-1/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-2/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-3/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-4/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/06869eef-9b80-42a3-a2dd-b3658be53745/call-HaplotypeCallerInterval/shard-5/inputs/1309526532/Sample_10_8804.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_10_8804_ctat2/cromwell-executions/ctat_mutations/ffaf7e5a-99da-4664-ae36-7bd6c143a99b/call-ApplyBQSR/cacheCopy/execution/Sample_10_8804.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
1ce69061683ca8d593855fcf93aab792#75f29e240d2b72060b867a1ea1a60123	6	98.69	GiB	98.69 GiB	16.45	GiB	16.45 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-0/inputs/-650123648/Sample_4_8479.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-1/inputs/-650123648/Sample_4_8479.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-2/inputs/-650123648/Sample_4_8479.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-3/inputs/-650123648/Sample_4_8479.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-4/inputs/-650123648/Sample_4_8479.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_4_8479_ctat2/cromwell-executions/ctat_mutations/6b911921-9a8a-4553-90dd-a3b55cebaac0/call-HaplotypeCallerInterval/shard-5/inputs/-650123648/Sample_4_8479.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
f717be719d8fedc0f5de735309624d64#2106d0a8624989c57fc2bfa62b7f595e	6	93.13	GiB	93.13 GiB	15.52	GiB	15.52 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-0/inputs/-2055091708/Sample_11_8882.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-1/inputs/-2055091708/Sample_11_8882.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-2/inputs/-2055091708/Sample_11_8882.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-3/inputs/-2055091708/Sample_11_8882.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-4/inputs/-2055091708/Sample_11_8882.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_11_8882_ctat2/cromwell-executions/ctat_mutations/a4bb662a-baab-429d-9c4c-3a0afcbf0c26/call-HaplotypeCallerInterval/shard-5/inputs/-2055091708/Sample_11_8882.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
5ce3ee52a675cdc5440d257ba8da133b#ed6b9ac37267e0530f96affaf6106778	6	89.98	GiB	89.98 GiB	15	GiB	15.00 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-0/inputs/1043856669/Sample_10_8804ctat.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-1/inputs/1043856669/Sample_10_8804ctat.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-2/inputs/1043856669/Sample_10_8804ctat.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-3/inputs/1043856669/Sample_10_8804ctat.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-4/inputs/1043856669/Sample_10_8804ctat.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/test/cromwell-executions/ctat_mutations/e465f05e-c741-4b3d-9734-042ba29776a9/call-HaplotypeCallerInterval/shard-5/inputs/1043856669/Sample_10_8804ctat.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
9b8a84bb218ba61f15766aab6ca81e3e#fcfd0faf29259ed5a5326e7893d989e3	6	88.29	GiB	88.29 GiB	14.71	GiB	14.71 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-0/inputs/43679476/Sample_14_8925.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-1/inputs/43679476/Sample_14_8925.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-2/inputs/43679476/Sample_14_8925.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-3/inputs/43679476/Sample_14_8925.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-4/inputs/43679476/Sample_14_8925.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_14_8925_ctat2/cromwell-executions/ctat_mutations/927c0e0e-acb9-43f4-9851-d6b230c3fe40/call-HaplotypeCallerInterval/shard-5/inputs/43679476/Sample_14_8925.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
2af4974166e56c46cdbed2e6f9e31aac#280f747e2f9bcad3a9106f062e1ea307	6	84.34	GiB	84.34 GiB	14.06	GiB	14.06 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-0/inputs/1735687282/Sample_12_8881.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-1/inputs/1735687282/Sample_12_8881.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-2/inputs/1735687282/Sample_12_8881.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-3/inputs/1735687282/Sample_12_8881.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-4/inputs/1735687282/Sample_12_8881.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_12_8881_ctat2/cromwell-executions/ctat_mutations/212a44de-8bdf-42d8-a739-9e7547915246/call-HaplotypeCallerInterval/shard-5/inputs/1735687282/Sample_12_8881.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
3a99abadfe16e8d888cd02dcda9be62e#cc004f31f688fd7ac4453113e74ac525	6	84.27	GiB	84.27 GiB	14.05	GiB	14.05 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-0/inputs/809579139/Sample_5_8537.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-1/inputs/809579139/Sample_5_8537.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-2/inputs/809579139/Sample_5_8537.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-3/inputs/809579139/Sample_5_8537.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-4/inputs/809579139/Sample_5_8537.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_5_8537_ctat2/cromwell-executions/ctat_mutations/08fbbecf-dae3-4b34-a222-32150c52625c/call-HaplotypeCallerInterval/shard-5/inputs/809579139/Sample_5_8537.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
0b3952b6c33185e924eee4e7c37b9c59#cc3332ad023ecdff86c686d6f13c6989	6	82.61	GiB	82.61 GiB	13.77	GiB	13.77 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-0/inputs/-1305919301/Sample_8_8622.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-1/inputs/-1305919301/Sample_8_8622.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-2/inputs/-1305919301/Sample_8_8622.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-3/inputs/-1305919301/Sample_8_8622.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-4/inputs/-1305919301/Sample_8_8622.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_8_8622_ctat2/cromwell-executions/ctat_mutations/34ac9336-4a3f-433b-8e82-463203736b1f/call-HaplotypeCallerInterval/shard-5/inputs/-1305919301/Sample_8_8622.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
938b666e1164874caaa23002bf82660b#6aba25506ee41f741e01d63afd05ba65	6	81.4	GiB	81.40 GiB	13.57	GiB	13.57 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-0/inputs/-938980493/Sample_2_8472.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-1/inputs/-938980493/Sample_2_8472.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-2/inputs/-938980493/Sample_2_8472.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-3/inputs/-938980493/Sample_2_8472.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-4/inputs/-938980493/Sample_2_8472.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_2_8472_ctat2/cromwell-executions/ctat_mutations/9f00632e-e2cf-40bb-9fa7-1502829381a9/call-HaplotypeCallerInterval/shard-5/inputs/-938980493/Sample_2_8472.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
8da0f9a6801d5ac7ee0bbaf05e3f4889#475ba5417102d2177ee977d2c54b3080	6	80.36	GiB	80.36 GiB	13.39	GiB	13.39 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-0/inputs/-53721413/Sample_3_8478.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-1/inputs/-53721413/Sample_3_8478.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-2/inputs/-53721413/Sample_3_8478.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-3/inputs/-53721413/Sample_3_8478.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-4/inputs/-53721413/Sample_3_8478.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_3_8478_ctat2/cromwell-executions/ctat_mutations/b48d4e2c-65d9-4297-af6d-084db47bbfc9/call-HaplotypeCallerInterval/shard-5/inputs/-53721413/Sample_3_8478.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
5ae209e427b3a749198fc39954e75009#bca663c823b3000374ff844e9292a07e	6	77.42	GiB	77.42 GiB	12.9	GiB	12.90 GiB	/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-0/inputs/-78464247/Sample_6_8534.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-1/inputs/-78464247/Sample_6_8534.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-2/inputs/-78464247/Sample_6_8534.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-3/inputs/-78464247/Sample_6_8534.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-4/inputs/-78464247/Sample_6_8534.bqsr.bam;/data/CCBR/projects/ccbr1082/1082_darryl/fastq/Sample_6_8534_ctat2/cromwell-executions/ctat_mutations/dbf360c5-b1fd-4306-9688-ac95fe91a882/call-HaplotypeCallerInterval/shard-5/inputs/-78464247/Sample_6_8534.bqsr.bam	2023-10-09	_data_CCBR	nousomedr	grubbers	tsv	/mnt/data/20231009/20231009._data_CCBR.nousomedr.grubbers.tsv
